dab,0.56515348,0.577898145,-0.051198293,0.419730663,0.640281022,-0.352197796,0.682223916,0.524552286,-0.059060909,0.342429698,0.589229822,-0.824190974,0.778948724,0.442047656,-0.155822009,0.49205929,0.507924795,-1.16740489
dab,0.565224946,0.57847029,-0.021943722,0.419928253,0.64023,-0.316402137,0.683217585,0.524400055,-0.034046542,0.343820214,0.589587748,-0.774550617,0.779040992,0.442333341,-0.133162692,0.4936212,0.507639349,-1.094934344
dab,0.565223575,0.578617156,-0.014589381,0.420046419,0.640061259,-0.308046371,0.683225811,0.524431705,-0.034033526,0.344587177,0.590339005,-0.768556595,0.779156625,0.443546891,-0.139599636,0.495412648,0.507748425,-1.102098346
dab,0.565133691,0.578553081,-0.026393419,0.420037985,0.638618946,-0.318852127,0.683221638,0.524472177,-0.048913188,0.346898615,0.590341091,-0.78239131,0.778757691,0.444925427,-0.171936288,0.500128627,0.507556915,-1.114837408
dab,0.56505698,0.579164088,-0.021714125,0.420160115,0.638291538,-0.31543842,0.682675302,0.525374055,-0.046734303,0.348999321,0.590252221,-0.775985777,0.777797878,0.446911752,-0.170577645,0.501516521,0.507523954,-1.09433198
dab,0.564650416,0.579838097,0.018785855,0.420193911,0.638136744,-0.276946098,0.681044936,0.527885437,-0.018638358,0.350306392,0.589355111,-0.731398165,0.776375055,0.449905127,-0.149714306,0.503925204,0.507580638,-1.030273676
dab,0.564605653,0.5798347,0.002080821,0.420387566,0.638131142,-0.289505273,0.680545211,0.5292117,-0.01718219,0.351259917,0.588828564,-0.748333871,0.775068879,0.45261234,-0.139323741,0.504357278,0.507221401,-1.071328044
dab,0.564488173,0.580027997,0.015959397,0.420482099,0.63812691,-0.29239732,0.680262446,0.530480802,-0.020021413,0.352094471,0.58870542,-0.754733562,0.774427176,0.454382539,-0.151963562,0.505640924,0.506925404,-1.065028429
dab,0.564287603,0.580267608,0.014212729,0.420511484,0.6381253,-0.295177758,0.679302454,0.531614482,-0.008022717,0.35374558,0.588587344,-0.765050769,0.772840917,0.456747383,-0.139371812,0.506539941,0.50690186,-1.078930855
dab,0.564133108,0.580428243,0.000414427,0.420513809,0.63832581,-0.324658692,0.678309321,0.532675326,-0.019951219,0.354540914,0.588113546,-0.789669991,0.772104859,0.457894951,-0.157173991,0.507040322,0.507024109,-1.109856129
dab,0.563995123,0.581242681,0.005467965,0.42051369,0.638439655,-0.316269934,0.677952409,0.533486247,-0.021673864,0.35468623,0.587962568,-0.772539437,0.771401525,0.45890817,-0.158490211,0.506555855,0.507608175,-1.075228691
dab,0.563765645,0.581340432,0.009261202,0.420329243,0.638482988,-0.315554172,0.677875698,0.533807695,-0.02326962,0.354511261,0.586653233,-0.778002143,0.77134788,0.46019581,-0.179033265,0.505766928,0.508120775,-1.081994772
dab,0.563230753,0.582113326,0.035218958,0.420332104,0.638665795,-0.293892443,0.677577853,0.534512639,-0.003727276,0.354144931,0.586050391,-0.764684677,0.771170199,0.461067319,-0.148562267,0.504974842,0.508903265,-1.070339322
dab,0.562807083,0.582682371,0.025075108,0.420138925,0.638714135,-0.293226659,0.677219033,0.535100043,-0.026815373,0.354107797,0.585148156,-0.759912848,0.77109915,0.461684048,-0.18997705,0.505302191,0.50882715,-1.059238911
dab,0.561917126,0.582736313,0.023734082,0.419456065,0.638064742,-0.303465307,0.677010655,0.535542846,-0.026993031,0.353998661,0.584487081,-0.775134623,0.771004081,0.462062359,-0.190298006,0.506112099,0.508833766,-1.065641999
dab,0.561185837,0.583059072,0.034028672,0.419187605,0.638075948,-0.297469169,0.676333725,0.536287546,-0.01999153,0.353752851,0.584090769,-0.766604543,0.770673454,0.462744594,-0.18837443,0.506035924,0.508877754,-1.062972784
dab,0.560721457,0.583089411,0.035771679,0.418992192,0.637975335,-0.30102542,0.675985575,0.536767006,-0.007499004,0.353396267,0.583646417,-0.768164873,0.770371377,0.463445485,-0.165505901,0.505919337,0.508862793,-1.067991972
dab,0.56010884,0.583120465,0.031425323,0.418814242,0.637598813,-0.304903567,0.67531991,0.537647665,-0.007159256,0.352866292,0.583637595,-0.768996894,0.769851863,0.46405524,-0.161115438,0.505784273,0.508851171,-1.070714712
dab,0.559805751,0.583157241,0.029257258,0.418828189,0.637597382,-0.299851596,0.675333142,0.537765741,-0.002119378,0.348827213,0.583640814,-0.758614063,0.769878149,0.464633763,-0.134991974,0.502741098,0.509081125,-1.057259917
dab,0.559732735,0.582770765,-0.014378322,0.418747187,0.637581766,-0.325579166,0.675408661,0.537668467,-0.025762955,0.345365793,0.584447324,-0.780410111,0.771329522,0.463831872,-0.135505229,0.497673929,0.509094834,-1.107036352
dab,0.559735954,0.58103168,-0.064791784,0.418696105,0.637603164,-0.353539437,0.676170647,0.535959601,-0.046825625,0.342008263,0.585842192,-0.799685597,0.776073277,0.462093741,-0.138970762,0.490255773,0.509330511,-1.13984561
dab,0.560005069,0.580995381,-0.053928383,0.418759346,0.639038622,-0.33707872,0.678258598,0.534346819,-0.046844997,0.338559538,0.587205291,-0.766191959,0.781236231,0.455329895,-0.129053667,0.488956124,0.509204805,-1.107148051
dab,0.561684132,0.58129853,-0.057891477,0.41918087,0.643870592,-0.330679923,0.684528112,0.527972579,-0.04081529,0.333922505,0.58901149,-0.730197906,0.788285136,0.445608675,-0.087168396,0.482575417,0.509208739,-1.028415561
dab,0.56349349,0.581463814,-0.068894878,0.419942677,0.646902442,-0.266111434,0.691831529,0.519621253,-0.070084088,0.330889404,0.591500521,-0.66167742,0.799725652,0.436189055,-0.120590791,0.476440579,0.509493411,-0.977828801
dab,0.565838933,0.581719697,-0.136897892,0.420597881,0.648926318,-0.246378109,0.694356859,0.513642073,-0.164111108,0.329214096,0.596718431,-0.610738337,0.807423413,0.425818175,-0.242239788,0.474165529,0.509506464,-0.940317333
dab,0.568338811,0.581717908,-0.127846509,0.421134144,0.649951458,-0.184198648,0.697296023,0.508099139,-0.148215503,0.327806354,0.603426337,-0.41774559,0.81506598,0.412052423,-0.240255833,0.468902588,0.509622157,-0.610582948
dab,0.569301426,0.581871927,-0.161137,0.421937227,0.652766526,-0.133928299,0.698865116,0.503511131,-0.215766579,0.327941477,0.611957729,-0.325199455,0.823580623,0.400424749,-0.333840311,0.458887041,0.510081947,-0.508922994
dab,0.569686115,0.581885576,-0.144840166,0.422203004,0.654782891,-0.047973953,0.699613333,0.498678476,-0.209519237,0.326889932,0.614291251,-0.193925023,0.826875567,0.383302212,-0.319180608,0.454534471,0.511612058,-0.34547624
dab,0.570180237,0.581875861,-0.135875791,0.422873974,0.658236325,-0.023295097,0.699070215,0.494128287,-0.200657964,0.325815171,0.620510042,-0.151047021,0.829069436,0.371048301,-0.306111485,0.44800061,0.513807833,-0.294128925
dab,0.570645213,0.580196977,-0.16947642,0.423704684,0.660279274,0.011013794,0.699632525,0.485608339,-0.213826448,0.325247407,0.625458717,0.05882141,0.83156395,0.360878706,-0.292373717,0.440170109,0.517177582,0.120458998
dab,0.570572495,0.577573538,-0.193143025,0.424085945,0.661028862,0.002099493,0.699175954,0.479069173,-0.24329941,0.324137002,0.631641924,0.022926666,0.832980156,0.35115245,-0.327872515,0.435602844,0.519717753,0.03569483
dab,0.570586622,0.57772994,-0.184871107,0.424309313,0.66470927,0.002037687,0.699849904,0.471684098,-0.216408014,0.322336614,0.638698697,0.053949576,0.83308208,0.344399452,-0.29717651,0.431660801,0.523502052,0.118066333
dab,0.57009846,0.578027308,-0.163711935,0.424301863,0.668548584,-0.016797435,0.699569345,0.46855697,-0.215002343,0.319698274,0.643423557,-0.032213233,0.83401823,0.339903057,-0.244622439,0.429860413,0.530082464,-0.026359176
dab,0.569935679,0.577793479,-0.155533239,0.424505472,0.670576036,-0.031574115,0.700242281,0.460783303,-0.210524321,0.318366259,0.646604061,-0.14036718,0.834740341,0.329262972,-0.280302912,0.428482682,0.532543182,-0.187375933
dab,0.56912756,0.577839375,-0.153782576,0.424860328,0.67468679,-0.044248547,0.700182974,0.457683653,-0.209460661,0.317140341,0.649806917,-0.169913009,0.834839225,0.322054684,-0.288772702,0.424529225,0.533927977,-0.232259199
dab,0.568079054,0.577890754,-0.151140407,0.425459713,0.67623204,0.008635675,0.699993312,0.450402677,-0.23225379,0.316610813,0.653203189,-0.135537788,0.834009945,0.3142322,-0.312901109,0.426170528,0.536834359,-0.264463067
dab,0.567736447,0.578337252,-0.161492601,0.426276594,0.678957641,0.033899032,0.699800134,0.446227342,-0.28333804,0.316417366,0.657209754,-0.092201866,0.833199799,0.309209555,-0.374949545,0.425623566,0.537853599,-0.264800072
dab,0.567339659,0.578715324,-0.177575976,0.427632749,0.682358325,0.02303456,0.699166179,0.442931116,-0.278029352,0.316705883,0.66116643,-0.040709935,0.832520783,0.306554317,-0.36270231,0.422396898,0.53937465,-0.129642859
dab,0.56681931,0.578896523,-0.176881164,0.42814368,0.685575426,-0.000670769,0.697056353,0.440013111,-0.291119546,0.316942275,0.663225532,-0.143768609,0.830049336,0.298632324,-0.386369288,0.422614992,0.541244805,-0.361929804
dab,0.566584945,0.578934491,-0.183668286,0.428853929,0.687271774,0.00201725,0.694268346,0.439121068,-0.309334338,0.317123026,0.664216995,-0.117656685,0.829760253,0.292851865,-0.408669412,0.421446025,0.542300761,-0.286691159
dab,0.565548301,0.578950107,-0.177690953,0.43118462,0.686768115,0.046957787,0.693061352,0.437568128,-0.302835643,0.317085505,0.664995134,0.021455552,0.829383671,0.285381705,-0.407502651,0.420980603,0.54306972,-0.042653225
dab,0.565359473,0.577933908,-0.181379929,0.43205604,0.68642056,0.051545233,0.691793501,0.43564713,-0.31173104,0.317182422,0.665115118,0.028091475,0.827721119,0.28347826,-0.40637669,0.420537949,0.542713046,-0.02958036
dab,0.565422356,0.577559888,-0.190195277,0.431962401,0.68635875,0.032484356,0.691781878,0.433250964,-0.324947745,0.317259252,0.665710926,-0.025375923,0.827591598,0.278686345,-0.418853343,0.419717789,0.543067873,-0.165456474
dab,0.565408409,0.577566683,-0.189594537,0.431942225,0.686594486,0.028229315,0.691754878,0.431064606,-0.324481845,0.317121893,0.665402949,-0.054172993,0.828239262,0.275833786,-0.431301534,0.419475883,0.54336983,-0.211862803
dab,0.565353572,0.57724756,-0.1863534,0.432082802,0.68639183,0.026343003,0.691775858,0.43034175,-0.310126871,0.317139834,0.665160179,-0.075954273,0.828144073,0.276437253,-0.427488387,0.419629514,0.543219447,-0.223653719
dab,0.565305352,0.577169061,-0.185762063,0.432051182,0.686212301,0.033222556,0.691793501,0.430701494,-0.313375294,0.317098826,0.664964437,-0.080692835,0.827720463,0.278548032,-0.41731143,0.419922024,0.543305993,-0.26473096
dab,0.565269589,0.577569425,-0.184430361,0.432026863,0.686125696,0.052160937,0.691756368,0.431374133,-0.318143427,0.317108095,0.664881766,0.006240913,0.827407062,0.28047213,-0.423141658,0.41993466,0.543292463,-0.087898247
dab,0.56513381,0.577605247,-0.200354487,0.431998789,0.685880721,0.073261522,0.69085294,0.43162778,-0.342649966,0.317008942,0.664874911,0.059486628,0.825055599,0.281723648,-0.439027697,0.418966144,0.543170869,0.000639835
dab,0.565096796,0.577674448,-0.195877865,0.431961685,0.685789466,0.059776306,0.690709949,0.431916386,-0.330777347,0.316710919,0.664897501,0.029002935,0.824693978,0.282609671,-0.438204676,0.418910831,0.543116808,-0.036565818
dab,0.565088689,0.577690482,-0.186759368,0.431928784,0.684998155,0.053413112,0.690788865,0.432161927,-0.32261914,0.31671524,0.665003061,-0.03184215,0.825196087,0.283079922,-0.436288983,0.419353157,0.543077707,-0.18193683
dab,0.564885736,0.577696204,-0.161668748,0.431674182,0.681762159,0.034231655,0.690626383,0.436512589,-0.270336688,0.316928715,0.664940357,-0.097743094,0.825099111,0.285959721,-0.360710442,0.419453323,0.543048799,-0.257028759
dab,0.564908206,0.578508079,-0.164107546,0.431311458,0.678860366,0.02407426,0.690740228,0.441614568,-0.263510078,0.317034125,0.663739145,-0.033090468,0.825430572,0.294870108,-0.35320583,0.419487774,0.542702973,-0.077031806
dab,0.565191984,0.578910589,-0.131748453,0.430661023,0.672806203,-0.032580797,0.692746222,0.452356517,-0.187829837,0.317128956,0.661171794,-0.191384345,0.825835586,0.309099317,-0.275535136,0.420915544,0.541253388,-0.357942849
dab,0.565569341,0.578500211,-0.097642034,0.428433657,0.667306364,-0.062130637,0.694059253,0.462045938,-0.138286948,0.31737563,0.65702498,-0.295055896,0.825980842,0.326246113,-0.223327875,0.422851324,0.54042244,-0.535146117
dab,0.565679848,0.578471541,-0.087900952,0.427718788,0.664394796,-0.068864509,0.694957972,0.46783185,-0.128034204,0.317867815,0.651317418,-0.339296401,0.826433778,0.340978444,-0.205860808,0.42676717,0.538283765,-0.607819021
dab,0.565314531,0.577992022,-0.083602384,0.426571697,0.661287069,-0.100645185,0.694832444,0.480201513,-0.133021429,0.319205344,0.647220373,-0.442000628,0.822130978,0.357061177,-0.223258615,0.434919596,0.53788811,-0.798920751
dab,0.564498305,0.576502323,-0.086609527,0.424605548,0.657783449,-0.097612634,0.692891836,0.490052164,-0.133612886,0.320686489,0.639491796,-0.43917504,0.816628277,0.374602139,-0.219711974,0.442768902,0.536800146,-0.792604625
dab,0.563126683,0.576351702,-0.026196057,0.419898689,0.65784514,-0.164169759,0.690969646,0.498629928,-0.039264508,0.322571784,0.632581711,-0.542868674,0.813904881,0.386528432,-0.114757381,0.45070678,0.53467834,-0.861406207
dab,0.560895503,0.576404989,-0.039947841,0.413472325,0.657702684,-0.200359747,0.683295012,0.50940454,-0.0568505,0.323705137,0.625047445,-0.610350966,0.801402926,0.407350957,-0.139436081,0.456683218,0.532899678,-0.948741555
dab,0.557869673,0.575911939,-0.060018934,0.40971154,0.655150473,-0.298299015,0.679032743,0.51512742,-0.090085648,0.325120032,0.619980216,-0.736720681,0.796292007,0.425930291,-0.173174292,0.462788641,0.530801356,-1.104845285
dab,0.55510813,0.572856963,-0.167414457,0.407146364,0.650460839,-0.397845238,0.673103273,0.520297647,-0.135946319,0.326924205,0.614751935,-0.827318966,0.789126754,0.440583974,-0.22403948,0.466574758,0.530842125,-1.190335512
dab,0.552562833,0.570722342,-0.16474095,0.403523535,0.645989239,-0.454892576,0.667192101,0.525851667,-0.126104817,0.329198509,0.612388968,-0.915649533,0.779945076,0.451999366,-0.201675013,0.469593585,0.530866861,-1.291515112
dab,0.550210357,0.571254075,-0.027817581,0.40254879,0.644405365,-0.333839923,0.662245631,0.534983873,-0.009795764,0.334471524,0.606781662,-0.787529409,0.765522003,0.462028414,-0.099252686,0.483731598,0.527808189,-1.096866846
dab,0.545188844,0.571481407,0.031526148,0.399792731,0.638297498,-0.29490006,0.650182784,0.54732734,0.01460748,0.346278816,0.604953647,-0.765489101,0.744913459,0.471893102,-0.10979142,0.493733019,0.525474846,-1.088981509
dab,0.540459037,0.573088765,0.038685855,0.397651166,0.63295567,-0.292746216,0.640209794,0.5549196,-0.014728908,0.356308877,0.603292108,-0.741090596,0.735298216,0.479958206,-0.149155602,0.503087878,0.525642693,-1.037111282
dab,0.535067677,0.574487746,0.119665101,0.395482004,0.627299964,-0.261256129,0.628268778,0.564281344,-0.012290827,0.37324816,0.598216176,-0.702351451,0.721388221,0.4881818,-0.249745324,0.51264149,0.524108052,-0.951811671
dab,0.530863583,0.578446686,0.159339428,0.393909156,0.621409714,-0.242051408,0.620869458,0.56907177,0.002285452,0.382713735,0.593702972,-0.693032265,0.706652761,0.499306351,-0.273638457,0.516213596,0.523607612,-0.922304928
dab,0.5270015,0.580322206,0.135371536,0.393473715,0.614915192,-0.266238004,0.619244695,0.568534017,0.021977836,0.39530924,0.586304009,-0.69526571,0.701258361,0.507853568,-0.25264734,0.523337543,0.523257852,-0.874309242
dab,0.525663733,0.582574785,0.138938352,0.394409716,0.611276507,-0.275188953,0.62135762,0.56937021,0.016814867,0.404346377,0.583170831,-0.695723653,0.696785271,0.514443457,-0.245785072,0.527749896,0.521747053,-0.858263016
dab,0.525839746,0.586219668,0.143517807,0.395070881,0.608387649,-0.279907286,0.617313504,0.570609629,0.077619046,0.412263006,0.583347678,-0.715792239,0.692160785,0.52451545,-0.100240409,0.529542327,0.521650314,-0.876196861
dab,0.525902629,0.587938666,0.124473058,0.395473659,0.60937506,-0.303608537,0.621044755,0.569486856,0.065400876,0.413591295,0.580492198,-0.732744396,0.692530215,0.527029991,-0.116026022,0.528195679,0.521718383,-0.890004814
dab,0.523334861,0.588917434,0.124357007,0.395794809,0.609839141,-0.346885502,0.617543817,0.573118806,0.089115486,0.431023896,0.579606533,-0.759759307,0.693395734,0.532010436,-0.068734869,0.532664657,0.521242976,-0.898677528
dab,0.522970855,0.588720739,0.111606933,0.396090001,0.606809616,-0.33858797,0.618426621,0.572392881,0.054862417,0.431333125,0.581071198,-0.755744696,0.693302095,0.530545712,-0.119496562,0.531883299,0.522202492,-0.911634564
dab,0.522847533,0.588616788,0.116625011,0.396178186,0.604728937,-0.33686465,0.619673014,0.574905336,0.075552002,0.434158802,0.581375003,-0.750227571,0.696171701,0.534052253,-0.091513783,0.534652114,0.521961749,-0.912405014
dab,0.523213029,0.588455558,0.114728712,0.396399438,0.605507731,-0.33656925,0.620765805,0.573572099,0.059502404,0.427334696,0.579077601,-0.759508073,0.699006021,0.532249391,-0.100882374,0.535190821,0.521189928,-0.930862248
dab,0.523330212,0.588481486,0.114182055,0.396551639,0.605845928,-0.327228725,0.622239113,0.574122369,0.02836746,0.422590494,0.579597175,-0.749143183,0.700864851,0.529567182,-0.218245536,0.535218835,0.520183921,-0.92863673
dab,0.526430011,0.58845365,0.10647732,0.397163808,0.606323063,-0.303741217,0.627974629,0.573423922,-0.054018445,0.414406538,0.580576718,-0.728461623,0.705160797,0.527554512,-0.356621504,0.533509195,0.520036757,-0.922536075
dab,0.531317174,0.58890003,0.127296612,0.399389565,0.608517468,-0.276018023,0.631733716,0.573947847,-0.015920833,0.39422518,0.581648529,-0.732555807,0.715620756,0.526062846,-0.262006551,0.532564878,0.519520342,-0.994538426
dab,0.534651875,0.588881075,0.123615481,0.400404304,0.609328985,-0.271388352,0.638532579,0.574296355,0.026164243,0.386674583,0.58580482,-0.731693745,0.733154655,0.522229552,-0.194046229,0.531813264,0.517262697,-0.985925317
dab,0.540245831,0.588657737,0.119848236,0.401127517,0.609803379,-0.270333797,0.648861289,0.574014306,0.027028387,0.375910938,0.591936946,-0.733674347,0.747158349,0.517540336,-0.182678655,0.52825737,0.514408886,-1.001378179
dab,0.546211779,0.588581562,0.10133183,0.402467579,0.612233102,-0.272195905,0.659237266,0.574504614,0.059431095,0.364529431,0.600844562,-0.738178968,0.762252212,0.517445147,-0.090273559,0.522113919,0.510315061,-1.034827471
dab,0.551501632,0.590870976,0.073310569,0.403812408,0.616419494,-0.275419742,0.678704798,0.57899785,0.053155791,0.361746877,0.612198532,-0.737370849,0.787474275,0.522726536,-0.087898798,0.52131021,0.508500814,-1.02363205
dab,0.557642341,0.58986938,-0.041407537,0.405951262,0.616518378,-0.335845441,0.687280774,0.591291726,-0.033609059,0.360348046,0.628449857,-0.758307815,0.814977944,0.550961196,-0.149359971,0.520322502,0.513798594,-1.08223033
dab,0.564408898,0.575185359,-0.205881909,0.408453614,0.616613269,-0.399014145,0.698814094,0.609470308,-0.173239276,0.356526673,0.660296679,-0.772010505,0.838096023,0.601800621,-0.306117356,0.501506686,0.55335021,-1.154319525
dab,0.565669894,0.586805224,-0.14490138,0.410088688,0.619580984,-0.395812094,0.702392101,0.658871353,-0.124538697,0.355046511,0.68969667,-0.683160841,0.850203633,0.681146502,-0.289921433,0.465123832,0.598490536,-1.087617636
dab,0.568496823,0.607392013,-0.065759137,0.412600935,0.631050527,-0.251216382,0.701614201,0.717720807,-0.028364908,0.358372629,0.712175667,-0.611793339,0.841189027,0.780976355,-0.223084494,0.459700495,0.675870121,-1.078876257
dab,0.56917578,0.619777441,0.049640723,0.41701594,0.630325615,-0.155643791,0.697859406,0.765276611,0.127459794,0.374258637,0.730370939,-0.438165426,0.827093959,0.88372159,-0.059513014,0.447243989,0.774299204,-0.886177182
dab,0.573411822,0.634709895,0.083886109,0.41646868,0.633147538,-0.169761136,0.686971545,0.818861067,0.157368511,0.392905444,0.783908844,-0.475191444,0.782937706,0.967460394,-0.024406027,0.425400585,0.856211424,-0.955270588
dab,0.578194439,0.64021647,0.058262713,0.416651011,0.638094425,-0.117474496,0.667423368,0.846576273,0.10693562,0.397820652,0.872708201,-0.228296071,0.740817666,0.999092638,-0.083475552,0.391854405,0.996230304,-0.592229486
dab,0.580695808,0.644323468,0.065803535,0.417143106,0.639250159,-0.128249288,0.655374885,0.858956397,0.114867546,0.398786902,0.831150591,-0.369475663,0.719486237,1.016263366,-0.080180988,0.397104979,0.903055668,-0.827269256
dab,0.581561506,0.642060459,0.053992562,0.417933613,0.639901161,-0.135008901,0.656401217,0.855117023,0.100865446,0.401881605,0.860274076,-0.313304633,0.728861392,1.010715008,-0.093859695,0.414726883,0.931711495,-0.725523412
dab,0.581908166,0.641424656,0.066163301,0.419625759,0.639327765,-0.156469211,0.657645583,0.836707532,0.134531885,0.401100785,0.819350183,-0.388853371,0.731041312,0.98724246,-0.08293315,0.425338417,0.908551514,-0.816795647
dab,0.580260932,0.638457239,0.058909215,0.422415257,0.631736577,-0.161249503,0.671314836,0.812741995,0.132401064,0.396981537,0.802074969,-0.41712445,0.787752628,0.950712264,-0.071234837,0.457289517,0.875971198,-0.839464366
dab,0.580077231,0.637404978,-0.05942861,0.421889484,0.63172096,-0.243225306,0.692709029,0.792629778,-0.030462196,0.39365679,0.753134012,-0.596469402,0.837542176,0.907607615,-0.236283571,0.47113061,0.72288537,-1.078370571
dab,0.580610216,0.618992627,-0.152250141,0.421642065,0.630571127,-0.320696443,0.712493479,0.726360977,-0.127574667,0.379370302,0.715365767,-0.683659673,0.861656845,0.779359877,-0.308747113,0.48059693,0.628231108,-1.126758099
dab,0.580042362,0.589053094,-0.205381513,0.418315351,0.627039254,-0.386603594,0.718085408,0.6605165,-0.222500041,0.374927461,0.673135221,-0.782502592,0.86940974,0.681460261,-0.405054182,0.519905925,0.564476192,-1.20423007
dab,0.575701058,0.58488822,-0.101399861,0.414601505,0.623566031,-0.31252268,0.718422949,0.618110895,-0.100625254,0.371995956,0.641129613,-0.724605799,0.858257413,0.60193789,-0.283667922,0.531606197,0.506518662,-1.078914404
dab,0.569981396,0.575974882,-0.024784531,0.41306895,0.621743917,-0.321858406,0.711114645,0.575373352,-0.087515846,0.370345205,0.620069504,-0.780907691,0.856719613,0.538025737,-0.202883333,0.524702966,0.49551475,-1.132676721
dab,0.56554693,0.569953859,-0.021451978,0.412526608,0.620325923,-0.319994003,0.705527186,0.552586496,-0.083495907,0.369753599,0.612677217,-0.780077338,0.817816138,0.501013815,-0.248618275,0.521695733,0.490995735,-1.126146555
dab,0.562283933,0.56618011,0.02237859,0.410770476,0.618280649,-0.304615796,0.69370836,0.547380984,-0.047808319,0.370667636,0.610563695,-0.75911212,0.791716695,0.486197919,-0.213582635,0.523075938,0.494633019,-1.104395032
dab,0.559993088,0.563472152,0.009130253,0.40884456,0.618421137,-0.308528841,0.682954252,0.544548035,-0.01848042,0.371321738,0.612036228,-0.776911914,0.777571321,0.480245322,-0.152086556,0.524483919,0.501650751,-1.140940428
dab,0.556931019,0.564128757,0.012670519,0.406669199,0.618618667,-0.310200393,0.675890326,0.546937287,0.014501867,0.371772349,0.616861999,-0.773645163,0.772589564,0.483005404,-0.102236137,0.520673156,0.503985465,-1.136506319
dab,0.554587305,0.565183878,0.010723092,0.404777706,0.618809104,-0.329199195,0.669060707,0.552057505,0.008852893,0.371494859,0.620779991,-0.791133523,0.765696764,0.490729153,-0.110562012,0.517955005,0.505947948,-1.154388189
dab,0.552422941,0.565802097,0.020642756,0.403189123,0.618963122,-0.325393379,0.666335702,0.557813048,0.014176069,0.371460974,0.621876776,-0.799170136,0.762657762,0.500873506,-0.12384893,0.517329931,0.507583499,-1.149618387
dab,0.551581919,0.566554606,0.00670839,0.402864605,0.619699419,-0.344722062,0.667101383,0.561163306,0.007018664,0.370965987,0.623812258,-0.814859748,0.762864292,0.51222986,-0.122825369,0.516205311,0.508590043,-1.168435574
dab,0.551527023,0.567145646,0.023515141,0.40256834,0.620549381,-0.335668623,0.668907523,0.564245284,0.018290769,0.370959699,0.623670816,-0.805011272,0.767269611,0.520267725,-0.121416591,0.516396165,0.504612803,-1.152160764
dab,0.551678836,0.568350673,0.101248957,0.402198493,0.621694446,-0.263038963,0.669342995,0.565925598,0.058222212,0.37039119,0.624421299,-0.75216347,0.769864917,0.525353909,-0.102538489,0.516100526,0.503287435,-1.075617075
dab,0.552042127,0.569518089,0.097029224,0.402373701,0.622164845,-0.261766613,0.672914207,0.56276083,0.063927986,0.369534105,0.625647485,-0.739165783,0.770918548,0.521226227,-0.073623911,0.515633941,0.500802755,-1.055403948
dab,0.552642584,0.571482062,0.074681304,0.402725637,0.622733176,-0.259788483,0.675130963,0.556546569,0.047141157,0.368306577,0.626511157,-0.725762129,0.778936505,0.507220864,-0.089231327,0.51548034,0.496450633,-1.041023135
dab,0.554860115,0.575762391,0.096564725,0.403327286,0.624079943,-0.243313983,0.683507323,0.552904308,0.03980539,0.368382841,0.6269086,-0.693632603,0.79302299,0.497904032,-0.097013436,0.519289851,0.490241915,-0.981982827
